Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
Ighv4-2,34.777136609909746,9.12990326780365,5.134609773679664,1.7781104446542588,0.07538571736306746,0.15156949199463646,FALSE
Ighv1-78,76.42214523803575,9.084386229057582,2.497772660418163,3.636994820632205,2.7583747542296117e-4,0.0016109822041851947,TRUE
Ighv6-3,89.25912561725885,9.055461992516367,2.453827288894752,3.6903420356838192,NA,NA,NA
Ighv1-33,37.438470343736284,9.046605876257715,5.13463184541458,1.7618801403135993,NA,NA,NA
Igkv8-16,50.64134248493742,9.03266503574411,2.696766289518112,3.34944302398491,8.097420767067393e-4,0.0039965081207175195,TRUE
Ighv2-6,37.730522919071454,8.990955280911267,3.4989609146666987,2.569607234886109,NA,NA,NA
Ighv4-1,44.50936665336661,8.964414002572443,2.614923265916263,3.4281747841007233,6.076541013737922e-4,0.0031329636675372337,TRUE
Ighv8-12,177.73371936155237,8.94615700064616,2.1197678333416516,4.220347558790544,2.4392595721046653e-5,2.0749463853665526e-4,TRUE
Ighv1-69,92.39431026077487,8.915152210655569,2.7150085016488794,3.2836553569689437,0.001024701491133292,0.004860687764857057,TRUE
Ighv1-54,72.31947809840237,8.875947886652417,3.167572845949194,2.802129049061428,0.005076656180095813,0.018122919369104012,TRUE
Ighj1,65.34703726038012,8.807579148456366,2.0627115123622497,4.269903520521775,1.955575421723798e-5,1.7167344768839312e-4,TRUE
Ighv14-2,42.23589496022724,8.797745823778293,2.1252265156976247,4.13967441060764,3.477990931545225e-5,2.8165144959635397e-4,TRUE
