Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
Ckmt2,75.2683140617286,1.1792694713135958,3.0836072167521924,0.3824318041892705,0.7021411036106018,0.913552282811025,FALSE
1700113A16Rik,55.778012907053956,1.1785788793155778,0.38059111639597143,3.0967062249802244,0.0019568369649956346,0.20904496674377493,FALSE
4933405D12Rik,2.4885754959442132,1.1779262821719803,1.78372273817073,0.66037521245033,0.5090130749717141,NA,NA
Gm43110,3.6916781595698134,1.1770530123728713,1.138405057524845,1.0339492121829255,0.3011599068426284,NA,NA
Hk3,203.00255557868584,1.17692246950879,0.6082593571023072,1.9349023665094818,0.053002277750733344,0.4809188351010275,FALSE
Ctsd,65057.673201154255,1.1767919355109024,0.4587872569249743,2.565005713973751,0.010317410593329936,0.3494919542486953,FALSE
C920021L13Rik,45.06974154905215,1.1763524583025196,0.4590916303855531,2.5623478635726777,0.010396712637348135,0.3494919542486953,FALSE
Gm11263,3.088331099010959,1.17614628286824,1.7179814370667017,0.6846094244629347,0.4935904183329074,NA,NA
Gm4675,34.04353016624233,1.1743554329710049,0.9617400002697599,1.2210737128970492,0.22205811158091546,0.6660222922151319,FALSE
Notum,73.61318787737473,1.1742430428677912,0.7820558080184202,1.5014824144623367,0.13323083178057119,0.5965778386192605,FALSE
Scarna17,1.611120250722961,1.1742128998486034,2.5058593068546866,0.4685869221135388,0.639364926971023,NA,NA
Rufy4,64.40037301583565,1.174138110514098,0.661006148498895,1.7762892420599938,0.07568525546621,0.5223812923244388,FALSE
1110038B12Rik,1355.409688879488,1.1738313794688147,0.42838851699481073,2.7401093467755904,0.006141874693947271,0.30165055960226606,FALSE
4930430E12Rik,52.980372290543706,1.1735970499142738,0.7181218755415101,1.6342588770594213,0.1022045045202114,0.5589642276296478,FALSE
Gm23027,5.542907487531643,1.1735687969366941,0.9329284476986415,1.2579408419066511,0.20841315167662344,0.6583405883680902,FALSE
Gm8162,1.3848630116310738,1.1735496822331632,1.8591915780926056,0.63121503779462,0.5278999307470535,NA,NA
A930012O16Rik,10.97454397421738,1.1728544603253208,0.8284088593999915,1.4157917880970128,0.1568364746113426,0.6190540734601678,FALSE
Gm6855,1.783884235382445,1.172730020389546,1.800212283326866,0.6514398503171488,0.5147625933126976,NA,NA
Gm8976,2.501533192790334,1.172503703009256,1.6648807192150061,0.7042568812750101,0.48127281353774076,NA,NA
Pbld1,19.57779309487461,1.1710192410249507,1.1419762656284271,1.0254322057915461,0.3051592985163705,0.7263960370335342,FALSE
Ighv2-2,203.16709139688246,1.1707930104782271,1.9183910496758276,0.6102994541577274,NA,NA,NA
Gm7363,11.881019316978387,1.1704975606349437,0.801776555891876,1.4598800027682421,0.1443230560294124,0.6074726945681157,FALSE
Gm15417,189.5878155521779,1.1692877511746265,0.39302990191153697,2.9750605373476375,0.0029293073350973144,0.24242728198373817,FALSE
Mep1a,0.8834540786841826,1.1690295276415197,3.696780045648001,0.3162291272962665,0.7518286008740928,NA,NA
Chn1os3,5.263215552358029,1.1679712014307349,1.5208287298296783,0.7679833886104579,0.44249705382603133,0.804980971420052,FALSE
Gm39929,2.1619182849113208,1.1674015581945059,2.015210355733224,0.5792951365465532,0.5623900465730012,NA,NA
1810062O18Rik,17.020261968659533,1.1663429500950249,0.5418992692921297,2.1523242716650848,0.0313718234671843,0.4391231098827203,FALSE
Gal,13.475359632233245,1.1657832975917306,0.9316104055859397,1.2513635427445737,0.21080187206404424,0.6608350580521304,FALSE
Eif3s6-ps3,2.7723994279441877,1.165201820232613,1.510144131168805,0.7715831861232892,0.44036133586843534,NA,NA
Tnni3k,4.3111335607202514,1.163376565861185,1.8027926687951839,0.6453191129508397,0.5187204092433901,NA,NA
Gm6645,5.31918031767632,1.1633351955734124,2.2946265580923493,0.5069823634136605,0.6121671933949354,0.8816696993807379,FALSE
Gm38247,0.9537673556158582,1.1627262968541874,2.255956122808031,0.5154028862081413,0.6062715160375047,NA,NA
Cisd1,1538.5418501798927,1.1625859845704196,0.3990217796831935,2.9135902944783214,0.0035729849109013443,0.24675449991335008,FALSE
Dcxr,6139.723672819103,1.1621211538616354,0.4478262690033138,2.5950267643925016,0.009458355340811898,0.34396943681504116,FALSE
Gm28659,0.9005736472968066,1.1621126769769319,2.059383264234603,0.5643013115428256,0.5725490889976053,NA,NA
Sox15,14.54974269837904,1.1613011476914912,1.0433787670640753,1.1130197243319733,0.2656999583398589,0.6998615651568436,FALSE
2610017A05Rik,3.037869322932533,1.1612807126172404,1.4552497524400063,0.7979940973500458,0.4248739154850656,NA,NA
A030005L19Rik,1.140858436159277,1.1611951574963228,2.570112035287325,0.45180721367522303,0.6514078724973553,NA,NA
Nxph3,168.31840546212462,1.1604674626339704,0.6739856968411936,1.7217983528030314,0.08510605309902114,0.534715396460934,FALSE
4930473A02Rik,1.7415464989169662,1.1602322630276998,1.6390052453534387,0.7078880719368928,0.4790147676196279,NA,NA
Lgr6,370.3046360726035,1.1597317074167817,0.9152693017129353,1.2670934174743242,0.2051218889732434,0.6541935597203202,FALSE
Gm21284,2.7838157352818436,1.1596259616020084,1.5663798249371932,0.7403223299613845,0.45910443474450374,NA,NA
Gm10039,435.6697360989487,1.1590639697038574,0.716179516186198,1.6183986605426939,0.10557671049993193,0.5623273415539523,FALSE
Gm16062,66.22649595029398,1.1589485523237368,0.6097328007985905,1.9007482471105661,0.0573349957199517,0.4885486122537294,FALSE
Flacc1,1.3034284585133773,1.158904684356331,2.6607054044209457,0.4355629459882071,0.6631538598543605,NA,NA
Gm49786,1.632497048215401,1.158046065119831,2.489359999899629,0.46519831007428547,0.6417894488104496,NA,NA
ccdc198,9.047159058666056,1.1578176927502875,1.5905862841324225,0.7279188210665437,0.46666328117546957,0.8175523314488312,FALSE
Gpx1,26458.389315880526,1.157690204378293,0.28430124428271025,4.072054652096709,4.660024132748405e-5,0.034022059522507316,TRUE
Alkal2,1.1020449592637016,1.1557857121292017,3.030171161790152,0.38142588336376065,0.7028872579258969,NA,NA
Gm43587,1.3610014609631764,1.1556107016077286,1.9293053250896475,0.5989776146779835,0.54918781229615,NA,NA
Gm19265,4.254969327867745,1.1547186442329436,1.673109069096455,0.6901634003194647,0.4900914366751438,NA,NA
Upk1b,2878.979424317312,1.154432145373101,0.7814178187042845,1.4773557983196925,0.1395802881255992,0.6038543757825353,FALSE
Gm47732,1.9707256818135659,1.1535293389593515,1.871309604443005,0.6164289095831896,0.5376114779774206,NA,NA
2010001A14Rik,216.7897046682918,1.1534434099975583,0.34672091811187844,3.326719992202403,8.787462559610211e-4,0.15711624384641848,FALSE
Mybpc3,94.06740813199515,1.1529072966639116,1.977861600450891,0.5829059507505907,0.5599566144556504,0.862120044818902,FALSE
Gm10269,98.12941388488825,1.1527990003453161,0.3962091189610329,2.909572105175837,0.003619238903835173,0.24675449991335008,FALSE
Gm19689,44.9679173680878,1.152280811988583,1.4537498480874138,0.7926266087006301,0.4279954011510834,0.7976195041951439,FALSE
Trbv29,3.147891524956688,1.1513235096172236,2.0766629489628587,0.5544103871994372,0.5792980189520414,NA,NA
Alpk3,18.87332047587742,1.1507966976649762,0.9501380978393474,1.21118887905025,0.22582302393066173,0.6687545250997531,FALSE
Gm5558,6.291370767543564,1.1495272635740708,0.9195717829746434,1.2500680043221468,0.21127470653506047,0.6608811135203884,FALSE
Cd68,3121.836695289409,1.1486493739762387,0.4926498419521564,2.3315736171245733,0.019723133099326166,0.4058479464545754,FALSE
Gm13179,11.018965421528346,1.1478646052869532,1.8473591936168485,0.6213543144468883,0.5343665242608067,0.8501672305718563,FALSE
Rpl17-ps10,4.244323879884772,1.1476875909840119,1.3540061126430178,0.8476236408886866,0.3966476040658981,NA,NA
Gm35106,20.911719159086573,1.1470457954267979,0.7440741092298746,1.5415746646715118,0.1231769860961264,0.5856554827189208,FALSE
Rnf222,2.3818029640510825,1.1469671485259763,1.9400528458280657,0.5912040751840554,0.5543836925790082,NA,NA
Bace2,1113.552770123389,1.146681413568448,0.702391755395664,1.632538259112269,0.10256614558597121,0.5589642276296478,FALSE
AV099323,12.121655639588099,1.1461484511123414,0.8873987766359488,1.291582185246288,0.1965018767277768,0.649523759699476,FALSE
Zfyve21,758.9301298818765,1.1455614766059103,0.2900160687622563,3.9499931210535664,7.815343929027182e-5,0.04462902987772522,TRUE
Il1r2,308.2067790528145,1.1451054524719255,0.8393708526693566,1.3642425738638357,0.17249123296607588,0.6296648716732461,FALSE
Serpina10,243.69394927174807,1.1445175782707615,0.6663385274158561,1.7176217961001645,0.08586562207132872,0.5348515570329975,FALSE
Gm2237,1.8762696741789404,1.144341355688254,2.2564095678378053,0.5071514373983151,0.6120485660975095,NA,NA
E330011M16Rik,20.496503129669787,1.1440971352680012,0.6749896215095258,1.6949847802242912,0.0900783080325532,0.5419479363230164,FALSE
Rps12-ps5,10.068046933883831,1.1440817602183557,0.962398790971753,1.1887813772741276,0.2345257080783727,0.6739058493157697,FALSE
Lmtk3,18.819945247138858,1.1435591291157678,1.0784496921673994,1.0603731795940483,0.2889748588559259,0.71658578691994,FALSE
Rpl19-ps1,25.420439926389644,1.1419023530525008,0.573395421359737,1.991474487788234,0.04642874728654612,0.4675428218131386,FALSE
Fcrlb,27.04205895125998,1.1415149693751878,0.634325909072793,1.7995717233807513,0.07192828931024603,0.5134794461927205,FALSE
E430024P14Rik,11.296192678893961,1.1414575246318632,1.035873040026987,1.1019280167790886,0.2704929672694134,0.7021596699992092,FALSE
Gm525,10.472159859825698,1.1414402569950046,1.0027272980301076,1.1383356763473014,0.25498034217325655,0.6905356345532923,FALSE
Fn3k,40.50056164167196,1.14078327921701,0.676459551646998,1.6864027959092425,0.09171824329488482,0.5438534886676724,FALSE
Ifi206,8.605094263622606,1.1396866914665669,1.7352354602988427,0.6567908030592515,0.5113154386263634,0.8401415149672862,FALSE
Gm14046,7.8710614462030675,1.1395046887015945,0.9406282702874907,1.2114293442969981,0.22573089865512486,0.6687545250997531,FALSE
Gm49144,3.5002289559634767,1.1390434279078034,1.87603864284609,0.6071534998766283,0.5437490482698497,NA,NA
Gm5687,12.839883008985726,1.1387612941069294,0.7801138913851645,1.4597372341171277,0.14436230454181223,0.6074726945681157,FALSE
Gm49405,5.409218861265062,1.138524260408444,1.6349100657395956,0.696383418431889,0.4861887444904526,0.8286158137303482,FALSE
Gm13611,27.728747983054603,1.138321066546935,0.7274396041462892,1.5648324067849584,0.11762221097937202,0.5782200153728061,FALSE
Ftl1,67274.35327973029,1.1381210067370928,0.3843849604367626,2.960888494294593,0.0030675297563455255,0.2432093049352321,FALSE
Gm29361,1.7164178465894708,1.1380083557027172,1.6558598926678012,0.6872612596886085,0.49191810686198695,NA,NA
Epb41l4aos,649.9201051158208,1.1375334348152633,0.41884168457388565,2.7159031125866773,0.0066095257494491015,0.30954866080310356,FALSE
Gm20644,1.6376580596062282,1.1365555716934213,3.0572307846874747,0.3717598217923236,0.7100716805762186,NA,NA
Rpl10-ps6,6.424692595877374,1.1361707003804853,0.9461251573572654,1.2008672336269535,0.22980270632672778,0.6716610913277289,FALSE
Gm8174,2.6038940098243026,1.13563007836919,1.3718707227310551,0.8277967155013203,0.40778563511558913,NA,NA
Gm49607,1.2920657525445243,1.1342700180636316,3.0221314730759272,0.37532120232650595,0.707421599602273,NA,NA
B430305J03Rik,4.598666567717265,1.1341977368061322,1.174474393088504,0.9657066543814067,0.33419098877262393,NA,NA
Gm6474,9.570031767308945,1.1339243249987205,0.7567034743746385,1.4985055089588801,0.13400196240756973,0.5972351057731392,FALSE
Zfp993,5.7744558201231575,1.1334336020483042,1.299947048406138,0.8719075161084481,0.38325883303548064,0.7724248070448231,FALSE
Cldn4,3887.653580182173,1.1324681120647573,0.5547795866688592,2.041293766529144,0.04122163629341689,0.46339499411552176,FALSE
Gm42809,6.913567978285647,1.1323720467161353,1.210818739249554,0.935211861205552,0.3496791270066007,0.7524780438825749,FALSE
Syt1,2.8239050807855506,1.1322886911911865,2.2039199359314288,0.5137612636153475,0.6074189135525496,NA,NA
Gm49713,1.5899482246514205,1.1313214509879876,1.8002535585038457,0.6284233938291481,0.5297266159984799,NA,NA
Gm8925,10.145024608976113,1.1311783672701337,0.7972591312767082,1.4188340062768507,0.1559474158737653,0.6186349605931889,FALSE
Gm6356,1.1760460078452935,1.1309640395601999,3.2760514190257988,0.3452216998158458,0.729927706336186,NA,NA
Trim29,296.7544172092566,1.1305004112470343,0.5921094966781298,1.9092759322209845,0.056226505391429094,0.4867593021090023,FALSE
Crybb3,26.27485990602344,1.1285499127894227,0.8058900565847918,1.4003770161552827,0.16140044891352007,0.6213178777417967,FALSE
Gipr,2.4596132101932473,1.1267402201770598,2.762310313923224,0.40789777111492787,0.6833487291960387,NA,NA
Igkv8-21,171.1636717611562,1.1254685695848974,1.9302181510308836,0.5830784302716309,NA,NA,NA
Gm6336,5.113741426836429,1.1248735002002328,1.018188380073716,1.1047793534225887,0.2692552089633657,NA,NA
Gm10123,12.961569784213841,1.1235782195546322,0.7762728153195186,1.447401219495443,0.1477845844102306,0.6098009778296714,FALSE
1110046J04Rik,68.8883092941771,1.123170169002591,0.4574430137741894,2.4553225979685176,0.014075820851393004,0.3696108058761567,FALSE
1700016H13Rik,19.5521410879388,1.1229932740738666,1.0067318709903825,1.115483979829814,0.2646430797406942,0.6989864400386558,FALSE
Gm8203,34.21734577449579,1.1223253660646042,0.45806767483678473,2.450130030381434,0.014280463374703324,0.3714164148247538,FALSE
4631405J19Rik,13.395247561218314,1.1219206608678975,1.3124487790826602,0.8548300541313827,0.3926452374659448,0.7785323814768798,FALSE
Apol8,1.6081335021911332,1.1203614381527895,2.4242672362593303,0.46214436321035257,0.6439777982867352,NA,NA
Cd160,3.9482536935841375,1.1193359374712961,1.7116793726971717,0.6539401919107707,0.513150338464516,NA,NA
Ahnak2,1114.0061023456792,1.1192903569713404,0.5095417622338804,2.1966606859941433,0.02804468860001226,0.4278180873190728,FALSE
Gm46224,23.37708145986307,1.1190016378546555,1.2248514601892349,0.9135815029209942,0.3609367894407427,0.7574752300679481,FALSE
Lhfpl2,606.3205736263154,1.1187912630419414,0.6183866739901938,1.809209852183333,0.070418407610441,0.5134794461927205,FALSE
Cops9,6529.672063765263,1.1182804229828025,0.43368478381863224,2.5785558191279994,0.009921426902165773,0.34561280751441087,FALSE
Gm4017,3.4897593603048245,1.118180536675615,1.5031597282251195,0.7438867045725907,0.4569450194974283,NA,NA
Gm4316,12.289660367889926,1.1181431330267457,1.2789674047527133,0.8742545970066666,0.381979619182127,0.7713346364087075,FALSE
9430065F17Rik,10.128387878147306,1.117216949844002,0.8658582884305444,1.29030000032577,0.19694651679240463,0.649523759699476,FALSE
Gstp2,269.3861498233653,1.116774083768411,0.5684541056137492,1.9645809094168667,0.04946276331458137,0.474610032720181,FALSE
Gm15543,5.964307384425041,1.1167507551398108,2.3027459111672535,0.4849648194896735,0.6277013010808282,0.8870678013871763,FALSE
Rps11-ps1,31.89426532825957,1.1166868518590716,0.5629930406404632,1.9834825144352124,0.04731355830905366,0.46997061717190375,FALSE
Gm38192,2.479598438940178,1.1164813019264948,2.1199936666552834,0.5266436968597027,0.5984410412864689,NA,NA
Ager,22900.03456758967,1.1161258990529201,0.6613555489659072,1.6876336802467145,0.09148156976992018,0.5431853830933722,FALSE
Alkal1,198.6353025372012,1.1160188224146017,0.6667126240664568,1.6739128405994586,0.09414773022480771,0.5480347583819601,FALSE
Myocos,1.3083490173167525,1.1158983853440696,2.679978923241742,0.41638326916178225,0.6771295692113701,NA,NA
Uqcrh-ps2,8.40535858318597,1.1149968592687907,0.8549927873697476,1.3041008950483726,0.19219918377800568,0.6457865172986937,FALSE
Ces1e,589.1704282291166,1.1149731506791354,0.511826566854319,2.178419845479591,0.029374793726737486,0.4318308761829113,FALSE
Misp3,114.54103703556976,1.113119357775937,0.5389378205480669,2.065394773452645,0.038885662703783325,0.45973932396436334,FALSE
Gm16005,2.07963533825808,1.112696204982348,1.8734781579317792,0.5939200306507473,0.5525656010007692,NA,NA
Gm21814,9.039357157829498,1.1115544774805215,0.8515553821598696,1.3053225906002672,0.19178302482136506,0.6452290910146229,FALSE
Atp5l,1048.1618631597623,1.1111888674528656,0.34359335152583514,3.2340231920038014,0.0012205954335771105,0.17822727655948445,FALSE
Gm6872,0.7622346882531007,1.1103185346908682,2.5032301889905573,0.4435543081791494,0.6573648466880183,NA,NA
Phf11c,33.4118057272204,1.1101467360504373,0.5638503487258318,1.968867694343199,0.0489682861851626,0.47326609962007915,FALSE
Mmp11,389.95703114629197,1.1088986831766416,0.47458182293427703,2.3365806054696043,0.019461001884745685,0.4057236150103764,FALSE
1810044D09Rik,88.52885731500172,1.1087734428766092,0.4520589605098696,2.452718648970131,0.014178118416717326,0.3709921775501759,FALSE
Xntrpc,1.262045940240377,1.108324584551087,2.3831583814216106,0.4650654329948247,0.6418845992586422,NA,NA
Gm43999,0.8538478384635636,1.1078002718440338,4.535108599834119,0.24427204938037292,0.8070201292478619,NA,NA
Gm13571,25.905154142716544,1.1072062378189478,0.7638537490671801,1.4495002992013466,0.14719791683961586,0.609452244533022,FALSE
A330032B11Rik,0.9898956071651978,1.1069426137054457,3.515592394709012,0.3148665969841672,0.7528629442911652,NA,NA
Mrpl14,2949.491259933469,1.1065454556062855,0.34140257251961376,3.2411749198015016,0.001190381164830176,0.176761515001308,FALSE
Fgg,1592.7317123881105,1.1062478756520315,0.6652629540086205,1.6628731075226786,0.09633783855646587,0.5489534326525405,FALSE
Clstn3,18.96936993568644,1.106184136406892,0.9631045639385247,1.1485607875050006,0.2507371339892692,0.6870079846379946,FALSE
Siva1,1732.080400047698,1.105181932894195,0.37108819219480127,2.9782190760573544,0.002899286717125209,0.24242728198373817,FALSE
Oasl1,137.82303692562465,1.1049677334967454,0.7026151034547592,1.572650129585342,0.11579985329340378,0.5753004843489162,FALSE
Gm13268,40.166365866850306,1.104944457818848,0.5797110783415045,1.9060261207703393,0.05664681678411398,0.48835177695743004,FALSE
Dnmt3l,7.0965825888997855,1.1042831725130564,1.1184710927611061,0.9873148976849954,0.3234882895614436,0.7379236150378802,FALSE
Gm7452,0.7439958808136581,1.103861529975456,2.8883287164114946,0.3821800211670197,0.7023278399054208,NA,NA
Tekt5,75.05536458750214,1.1038558562432985,0.5542106293108567,1.9917623334216958,0.04639714084164447,0.4675428218131386,FALSE
Gm49032,10.366060054526802,1.102766412257786,1.2129157079066655,0.9091863557122343,0.36325176516890906,0.7588098985800698,FALSE
Gm42738,0.9864742441855089,1.1026570010320456,4.442294984178808,0.24821787048342087,0.8039658402912357,NA,NA
D930019O06Rik,2.3544612077840728,1.101417512299319,1.779499679884419,0.6189478563833503,0.5359507103986756,NA,NA
Arl9,1.3025554211455355,1.1012460619591498,2.08380577306625,0.5284782661575523,0.5971674279717702,NA,NA
Sult4a1,4.426637881779257,1.1010511883623237,1.3987613426811423,0.7871615798673929,0.43118728482803403,NA,NA
Klhdc8a,2345.969908353389,1.1009425079227817,0.661393032921042,1.6645813504573364,0.09599630862790162,0.5485337724132733,FALSE
Mcemp1,950.0826550937621,1.1006477352569688,0.68817791997193,1.5993650817827212,0.10973950627435906,0.5687950017416826,FALSE
Mt2,2072.339154663103,1.1004849079359247,0.6264410745915473,1.756725337101281,0.07896463666914447,0.5269113073046457,FALSE
Setdb2,217.63803275409458,1.0999369123116811,0.39679634950389425,2.7720439305626376,0.005570551817304519,0.2884044960199064,FALSE
Trp53cor1,59.80772547372836,1.099903489018695,0.5142723445533769,2.1387568292709056,0.03245536745397209,0.4430264051350032,FALSE
Gm12070,1.585621988188254,1.099651205767292,1.8724697948694957,0.587273134541502,0.5570202812376296,NA,NA
Gm4076,1.2885377900491666,1.0990626008304907,2.2112917154644154,0.49702289080374257,0.6191729091793721,NA,NA
Gm7054,2.878096775345307,1.0980301756203252,1.733396315386341,0.6334559303453897,0.5264359508466031,NA,NA
Gm17450,2.9132909597036023,1.0979773807582818,1.8933634524061473,0.5799084055218964,0.561976387079731,NA,NA
Ltc4s,367.2173221252316,1.0977551937996357,0.5104839127844749,2.150420740610303,0.031521949214048064,0.43964429822868895,FALSE
Prdx6,53757.23473615632,1.0971254563059576,0.46874778730278016,2.34054535514487,0.01925559944686513,0.4057236150103764,FALSE
Gm6983,8.469859390080734,1.0969804529576261,0.9017625189321324,1.2164848615095145,0.2238002744128556,0.66761330275928,FALSE
Smarca5-ps,1.5695279204665913,1.0941970247776507,1.805307863064435,0.6060999606572902,0.544448377115653,NA,NA
Hc,5028.010484263105,1.0940250978040902,0.9190900824298861,1.190335004934132,0.23391474761728204,0.6738990805245011,FALSE
Gm15327,3.614901198521402,1.0937342131980008,1.5244758795663191,0.7174493397095564,0.47309688475189443,NA,NA
Gm16373,2.7402011758783913,1.0931686257452315,1.5936601936708579,0.6859483785104857,0.4927456613025743,NA,NA
Gm15921,3.2990559075520127,1.0928058335564776,1.4812821455083864,0.7377432023130334,0.46067051372027173,NA,NA
Gm48432,36.81266950893626,1.0915429509410215,0.7026047868908933,1.553566060617412,0.12028796021616686,0.583227003362481,FALSE
Mettl7a2,6.837060476871414,1.0903467582719129,1.1365839095631642,0.9593191924483409,0.3373979696385009,0.7461677677654691,FALSE
Ppp1r1b,514.5498154560673,1.0901240872598073,0.3407596666321363,3.1990995238196422,0.0013785756965682709,0.18161957409976873,FALSE
Unc45bos,3.4734418646407796,1.089262069747269,1.648251365304881,0.6608591945839436,0.5087026168281107,NA,NA
Apol7a,110.344976283398,1.0872683937252536,0.796348564445873,1.3653172018735449,0.1721533747052396,0.6293036034834603,FALSE
Gm14130,10.570080674405059,1.0872652015096411,0.905980931023133,1.2000972253155284,0.23010158304516984,0.6718665200655163,FALSE
Gngt2,1825.1814745481333,1.0870557763070026,0.5387554805551863,2.0177164141082966,0.043620804355530805,0.4664783519983528,FALSE
Gm29155,2.573225032024517,1.0864303599473577,1.9337778586570822,0.5618175609383761,0.5742403260852609,NA,NA
Gm15931,38.808942270980616,1.08639624073414,0.9481781512328037,1.1457722784706943,0.25188938828324964,0.687477548520109,FALSE
Icam5,19.14647518447102,1.0863527234411505,0.9528892281790371,1.1400619204366083,0.25426050501747105,0.6897346006101671,FALSE
Gm4945,4.702772959118742,1.0861416290186665,1.0297511950378475,1.054761222179253,0.29153454380605826,NA,NA
Gm8444,3.7175956249271707,1.085797933086537,1.3603571117699393,0.7981712476026405,0.42477112025744523,NA,NA
Gm46496,0.9643786846297123,1.0854982911949047,2.18192604378802,0.4974954555794118,0.618839706774893,NA,NA
Izumo1,1.9856813123869108,1.0853055122065989,1.8500049094490516,0.5866500713934931,0.5574387467797435,NA,NA
Il3ra,814.7223905977127,1.0853016360007874,0.5464768258465571,1.985997547690201,0.047033596210511584,0.4690019442348868,FALSE
BC016579,23.380362391895556,1.0852939840807596,1.024730261959214,1.059102111423695,0.28955327849357637,0.7171099004614057,FALSE
Gm16372,6.537464113659624,1.0852319914747155,1.1187173954799028,0.9700680402928544,0.33201257820131697,0.7425281583612399,FALSE
Rps18,33895.23381788024,1.0845338624125864,0.47542917414115304,2.2811680927485374,0.02253850205312437,0.41608875907566845,FALSE
Ccn5,249.94302863869865,1.083474711349369,0.5078981003819112,2.133252143559222,0.032904047714017906,0.443915995725437,FALSE
Gm9812,4.594286760250008,1.0832985737456728,1.0723057563550515,1.010251569876849,0.312374777674347,NA,NA
Gm5470,2.277379062674239,1.083287973102366,1.4159605922372536,0.7650551710558156,0.44423869259564885,NA,NA
C2cd4a,3.3584414554464,1.0827257114460633,1.7153725626675673,0.6311898272188299,0.5279164126662308,NA,NA
Kansl2-ps,12.515242736739399,1.0822827023142185,0.7164365084138146,1.5106470560948728,0.1308783981706588,0.5954654246874675,FALSE
Gm18180,5.621002336299774,1.081988780842465,0.900877069718479,1.2010393173627816,0.2297359502415059,0.6716610913277289,FALSE
9930012K11Rik,249.6894071145472,1.0806414181431665,0.3147302861086658,3.4335475988162676,5.957375947447506e-4,0.1321330903179433,FALSE
Gm14548,5.720786678831743,1.0803295757221782,1.2769184861139986,0.8460442757077685,0.3975280451400647,0.7806746767648688,FALSE
Gm8959,6.058212743565058,1.0801561563193618,1.2756594280811884,0.8467433646801034,0.39713818213378965,0.7802932526741716,FALSE
9430062P05Rik,1.503468486376161,1.0797127900555814,1.800967054723148,0.5995183461151983,0.5488272797241486,NA,NA
Gm15608,10.137258764173177,1.079088598278793,1.0891331922224414,0.9907774420838724,0.32179426657138455,0.7371005470400898,FALSE
Zmiz1os1,7.593835862059498,1.078808006884993,1.3700652329550669,0.7874136069843427,0.43103978390145764,0.7994732186820986,FALSE
0610043K17Rik,3.23041911267956,1.078682240991239,1.4194382772197085,0.759935996022372,0.44729284385122714,NA,NA
Alad,2715.582304634815,1.0785456503381872,0.5432605839978212,1.9853191674633124,0.04710897282578477,0.4690019442348868,FALSE
4933427D14Rik,7.6474623804207384,1.077711517918075,1.0748123556859466,1.0026973659325662,0.31600690120926545,0.7347463033842411,FALSE
Gm14567,10.93106953047238,1.0776682566669196,0.9745842123848948,1.1057723313922445,0.2688250736718163,0.701362855997255,FALSE
Fcgr4,709.544301032095,1.0774341550121858,0.559132999343258,1.9269729318028266,0.05398300336439131,0.48195671560388825,FALSE
5033430I15Rik,44.000793176631994,1.0769920970496836,0.5824693967443362,1.8490106142390321,0.06445628007351585,0.5046483196819235,FALSE
Gm19569,5.299360489434984,1.0767984353824394,0.9235410170781743,1.165945437690606,0.24363650635439485,0.6816220444422332,FALSE
Coq8a,597.4538941633513,1.076784846456476,0.36825024749532626,2.924057359853213,0.0034550107432789715,0.24509594430661596,FALSE
Gm40457,0.8170801853605852,1.0767097070326284,4.550468334014583,0.23661514112388457,0.8129553728064969,NA,NA
Gm20383,2.7702336665804848,1.075072965237075,1.641103093213077,0.6550916695502749,0.5124087352383815,NA,NA
Atp6v0e2,556.7806898844924,1.0748896582153096,0.536935710877718,2.0018963843142585,0.04529587661680718,0.4664783519983528,FALSE
Gm44313,1.392439684743504,1.074778184848942,1.9271656839134748,0.5576989014594746,0.5770500079584073,NA,NA
Gm11975,1.0001623792181218,1.0745033018179202,2.287483682947198,0.46973157003398963,0.6385468096248138,NA,NA
Gm15873,3.6191552468001698,1.0743612126370958,1.3795813651357,0.7787588610487053,0.43612177558694376,NA,NA
Gm33195,2.584403950047976,1.0743274786208334,1.6939674370538302,0.6342078691248738,0.5259451727396041,NA,NA
Wnt2,35.37864693646083,1.073921114111566,1.0357917479054644,1.0368118072799917,0.2998235717493485,0.7237402622507452,FALSE
Chrnb2,35.790661280655286,1.0728118305630403,0.4490352448737728,2.389148386035078,0.016887480120541577,0.390888278298718,FALSE
Serinc4,2.364145181499978,1.0726681157496598,1.3633513062303837,0.7867877566461925,0.4314061218139251,NA,NA
Tigd3,9.974718875424157,1.071986348350633,0.9662214455155661,1.1094623839348046,0.2672307631506176,0.7004311190141153,FALSE
Gm28417,16.06247588605685,1.0714949453048144,0.673405930692365,1.5911575714861206,0.1115741187206037,0.5704021399204223,FALSE
Ankrd23,8.686527150030793,1.0713004279145826,0.9499601949009068,1.1277319130475074,0.2594331557160843,0.6946034351753451,FALSE
E130008D07Rik,70.86731161948825,1.0703024649620307,0.7076881227284136,1.5123928614706679,0.13043394985223883,0.5954654246874675,FALSE
Gm45441,16.65305636536729,1.070283209030329,0.866396594868411,1.2353271185153774,0.21670878494865473,0.6634926301367613,FALSE
Gm37516,52.268294112041005,1.0701139603208103,0.8753391794588864,1.2225134958340709,0.22151350344078755,0.6660222922151319,FALSE
Snx22,203.91164449178055,1.0699762340593726,0.6825409163858754,1.5676367648770526,0.11696592693993547,0.5771548780178962,FALSE
