Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
Snx7,1277.974622025893,-1.6637862029738724,0.6698184285389261,-2.48393614162436,0.012993910707193634,0.03728964563733806,TRUE
Pkmyt1,108.84021753918886,-1.6638306648241898,0.4596832521765634,-3.6195155184490293,2.9515511089564213e-4,0.0016317209094617328,TRUE
C920021L13Rik,45.06974154905215,-1.6644468843735518,0.4753162557720038,-3.5017672216368325,4.621832316297321e-4,0.002389514538460626,TRUE
Zfp930,197.49888119929375,-1.664658210693183,0.679982884648358,-2.4480883979220063,0.014361641558290747,0.0404333513610621,TRUE
Txnl4a,932.1100058934317,-1.6647272988564004,0.3560041698811819,-4.676145505295658,2.9231723244111945e-6,3.073629723461771e-5,TRUE
Gm5305,1.37696555003539,-1.6648434507158516,2.06184302765069,-0.8074540245737386,0.4194049523029668,NA,NA
Abcd2,207.71084718857972,-1.6653688620305347,0.7956925564345743,-2.0929803208074493,0.036350911307490553,0.08434547389316167,FALSE
Got1l1,6.050412051438302,-1.665753219733536,1.5770029016391436,-1.056277840707931,0.29084129677551396,0.41378813724307595,FALSE
Gm36738,420.5071010994369,-1.6669101637489272,0.5202662184189668,-3.203956176156292,0.0013555310817715462,0.005834677265016655,TRUE
Gm10080,33.12606518157816,-1.6674404990399545,0.4339801969796048,-3.842204115867335,1.2193436483472064e-4,7.687599324409804e-4,TRUE
BC028528,816.577400923906,-1.6678449750604085,0.5745966515637779,-2.902636084845483,0.0037003635258604367,0.013315101186716818,TRUE
Gm47889,9.90305329916893,-1.6678622899321638,1.1815077350131777,-1.4116389089179866,0.15805630972077478,0.2624022445091909,FALSE
Ndufs8,2637.178955343567,-1.668246518222018,0.2697847299397903,-6.183620987719846,6.264767768205348e-10,1.877971145422426e-8,TRUE
Reep5,4152.117466021834,-1.6688141499058577,0.24538260607338394,-6.800865703605672,1.0399233045702297e-11,5.006413814146704e-10,TRUE
Card11,258.69910142300984,-1.6688141507276222,0.7257493052915801,-2.2994360980575137,0.02148018811127538,0.05569097924901573,FALSE
Cdc34,3051.069700490279,-1.6690832395949544,0.4076139796245988,-4.094764465959028,4.2259778153729315e-5,3.112647910178346e-4,TRUE
Gm18077,1.1030671581220923,-1.669540081034201,1.8479984600846975,-0.9034315325986162,0.36629691088839034,NA,NA
Atp6v0e,3881.792546230554,-1.6699176129675237,0.31987403969224376,-5.220547483547524,1.783949582047902e-7,2.661448738905313e-6,TRUE
Gm50307,1.325691713439154,-1.6701794954788864,1.8314211929794015,-0.9119581568026942,0.3617907449119695,NA,NA
Pradc1,324.73157508360373,-1.6703955570554114,0.3155301408725478,-5.293933417695696,1.1971303492675595e-7,1.8836373139551489e-6,TRUE
Serpina1d,11.20991633929817,-1.670982124464047,1.2321591213726424,-1.3561415043558251,0.17505414947503306,0.2825602304026349,FALSE
Ppia,10373.83457715009,-1.671124836425511,0.21657567747368586,-7.716124247740396,1.1992041514077197e-14,1.2581867468981537e-12,TRUE
Stac,14.990288398407719,-1.6713312919995538,0.9531142977654253,-1.7535476027565495,0.07950805599460338,0.15530739866192636,FALSE
Trim10,8.58402165103231,-1.6716954018312282,1.4359859393592258,-1.164144686943928,0.24436538163566454,0.364199312319656,FALSE
Naa20,900.7685778425364,-1.6717478505697523,0.300879569620994,-5.556202611814376,2.757068240091969e-8,5.223277956327326e-7,TRUE
Iglv3,93.07173909814833,-1.6718700311095138,1.7947052210711778,-0.9315568994175271,NA,NA,NA
Msr1,361.3874176848913,-1.6722106043196932,0.45970841270793805,-3.6375462316850875,2.7524779768280073e-4,0.0015401909374685415,TRUE
Yeats4,1364.5629157454155,-1.6722708352865105,0.3299840602238137,-5.0677321630392775,4.0258333216544217e-7,5.4424868539592865e-6,TRUE
Rbm8a2,7.235177183520022,-1.6725272992708136,1.0054312747310603,-1.6634924149521733,0.09621390791929828,0.1799815399595013,FALSE
Mrpl46,801.6119226133502,-1.6726155106406932,0.3849360499721424,-4.345177623040865,1.3916300993924782e-5,1.186919313431621e-4,TRUE
Gm36378,0.8871969168421818,-1.67284546647931,3.1594487226154033,-0.5294738460241641,0.5964767828419199,NA,NA
Zfp882,37.7606516653433,-1.673588794852833,0.6544242649811399,-2.5573452642393457,0.01054744715755894,0.031570359394333,TRUE
D930030I03Rik,1.9626438108821334,-1.6740882277502014,2.325139699399367,-0.7199946859892564,0.4715282674145726,NA,NA
Gm8378,6.098247596934984,-1.6743342491056679,1.5022654060897207,-1.1145395762416102,0.26504777592705875,0.3871630837070119,FALSE
Gm7467,6.773524142904639,-1.6744328368602521,1.6774964652398796,-0.9981736901131476,0.3181951419865442,0.4434563395935775,FALSE
Ctss,12916.838081181602,-1.674527521521877,0.5433338724760018,-3.0819494354198174,0.0020564976745081186,0.008267531779754108,TRUE
Sac3d1,435.89562986085514,-1.674533222338343,0.3147182194362373,-5.32073810451132,1.0334708941639246e-7,1.6570727252354288e-6,TRUE
1500011B03Rik,479.4512862121809,-1.67507256686165,0.42871762186023793,-3.907169851319347,9.338351062174357e-5,6.146500758788815e-4,TRUE
Rpl19-ps5,1.4864024068871784,-1.6751261113252955,1.9522005176056485,-0.858070723892553,0.39085341198637785,NA,NA
Dok5,2.024443831186859,-1.675328783544613,2.0905532244354466,-0.8013805934058603,0.42291134649367507,NA,NA
Ebi3,65.30491536847602,-1.6754221287360458,0.6575770938870795,-2.547871792236961,0.010838229456830327,0.03224410843952989,TRUE
Gm5552,11.48021823192711,-1.6756982291599452,0.6411818507048319,-2.613452372860992,0.008963257543919205,0.02761060904505509,TRUE
Gm13648,51.94197447249856,-1.675745335388835,0.536850231257911,-3.1214391609040426,0.0017996942998787164,0.007390576145321979,TRUE
Gm44033,1.619096672871817,-1.6763563232766563,3.29842878144612,-0.5082287459733166,0.6112929335978349,NA,NA
Nppc,2.197210155130134,-1.6766342239594143,2.279231560595079,-0.735613815176228,0.46196575262098694,NA,NA
Gm5485,0.9433980830330323,-1.6767168771517555,3.4859057924016748,-0.48099890731600997,0.630517275318577,NA,NA
Nxt1,532.4176694026662,-1.6770746845302127,0.35841653373154375,-4.6791219899089596,2.8810599713731083e-6,3.0310006946789023e-5,TRUE
Hdac1-ps,61.06555280453242,-1.6771344208278178,0.6910435883243966,-2.42695894899255,0.015225978583033366,0.042378534680717866,TRUE
Paxx,542.2334825843299,-1.6775938742727823,0.3909967056524737,-4.290557567418135,1.782250764038449e-5,1.472244373117769e-4,TRUE
Cd86,176.98614437811457,-1.6779950709222233,0.7448429144128869,-2.2528173906908706,0.02427066521436751,0.06137610583748557,FALSE
Gm5928,2.9379840838887192,-1.6780970600635514,1.3884000127858624,-1.2086553187913072,0.22679529421702485,0.3443400043145627,FALSE
Sf3b6,2335.6131000410437,-1.6781145458408773,0.37233947425342673,-4.506947723460275,6.57668283665867e-6,6.190290695353272e-5,TRUE
Ak6,528.3951115269094,-1.6781365753300097,0.28726900308190656,-5.841690392372535,5.167377620815044e-9,1.2033320261741186e-7,TRUE
Rab44,126.5449347782808,-1.6785903037487435,0.5513347233336013,-3.0445938423745225,0.0023299472878200427,0.00916829033660129,TRUE
Chadl,45.68047382780667,-1.678778262126179,0.707621607613848,-2.3724236852901406,0.01767181335235034,0.04774728576166877,TRUE
Hs3st3a1,39.801752925633366,-1.6792065620009937,1.1216874633631175,-1.4970360433255494,0.1343838797519517,0.23233752450397882,FALSE
Gm31036,1.34711177221754,-1.6793598161909744,3.414613968714577,-0.4918154238158773,0.6228498319432116,NA,NA
Impa2,226.56280449973377,-1.6797175406629343,0.3558867972123573,-4.7198085284985964,2.3606674269514767e-6,2.551662075996543e-5,TRUE
Mmp27,10.238637823772024,-1.6800018492642737,0.996440911925244,-1.6860024805869398,0.09179532157523487,0.1737531800186204,FALSE
Ccdc88b,396.72468128586326,-1.6800978205320536,0.5257592186377084,-3.195565119876253,0.0013955728588939465,0.005987007564655031,TRUE
Hes2,2.7881005570533035,-1.6808333148812686,1.732969449112007,-0.9699151452107517,0.3320887901875957,0.45769787210477153,FALSE
Cd163l1,37.9008859357424,-1.6816215432139465,1.037847677406434,-1.6202970626829303,0.10516847958796194,0.19262594861912763,FALSE
Gm8565,2.5453288662180706,-1.6816652338699407,1.7122140814618412,-0.9821582780315539,0.32602187836982394,0.4515456679677938,FALSE
Gm4459,7.202182228793317,-1.6821780940094988,0.9545264455362237,-1.7623169079034817,0.07801576874390449,0.15299618199929665,FALSE
Gm9701,2.220521881061075,-1.6822098047161598,1.7175442131311933,-0.9794273660352436,0.3273688609616056,NA,NA
Tmem160,1203.2616698633817,-1.6829249308691199,0.484619242706859,-3.472674591848808,5.152997263051642e-4,0.002614418190885991,TRUE
Atp5g1,1313.1405514494993,-1.6833355529246534,0.1822306315813883,-9.237390763104708,2.5258122842790962e-20,1.4161773164975172e-17,TRUE
2610020C07Rik,7.510490758180438,-1.6834963626714459,0.8994923597962847,-1.8716071841374182,0.061260968767997005,0.12663486476776767,FALSE
Gm2788,4.833088099297252,-1.6839360719481138,1.3768401020759358,-1.2230440335149688,0.22131306529806422,0.33803692741349234,FALSE
Sh2d6,1.3844724984930283,-1.6839540619121254,2.4456497695085764,-0.6885507822530516,0.4911060027182435,NA,NA
Cnih1,2279.0403896227394,-1.6841381382442857,0.3711720585105817,-4.537351612624884,5.696508567629273e-6,5.490319415780485e-5,TRUE
Ecscr,705.3670413828157,-1.6843501160061574,0.26655514824041077,-6.3189554849153104,2.633371122163823e-10,8.825907901627188e-9,TRUE
Gm6374,2.973377535129502,-1.6862192946725494,1.5209555833327284,-1.1086578156198974,0.2675778265185898,0.38979731504071086,FALSE
Gm15459,2537.180566890615,-1.6862462902016866,1.2967743856019156,-1.300338986429773,0.19348481151525332,0.30548984103230276,FALSE
Mrpl1,312.6365463796759,-1.686273516192146,0.42644188474039213,-3.95428680092883,7.676328580005663e-5,5.217959844661995e-4,TRUE
Gm20075,54.15804916672564,-1.6863358462529303,0.992220887562157,-1.699556890397846,0.08921430501325124,0.169749867758803,FALSE
Katnbl1,229.0076657724907,-1.6868940693503571,0.49179068766582695,-3.430105757709276,6.033460381495173e-4,0.0029781837326827224,TRUE
Gm26387,1.0252199508652242,-1.6876310665316199,3.5294168633891885,-0.4781614447523891,0.6325353017218062,NA,NA
Tgds,437.1609289330563,-1.6876718823987973,0.22261234922262885,-7.58121410735844,3.4233610530736305e-14,3.192656286453451e-12,TRUE
Hax1,999.9922849504385,-1.6881548676379865,0.30801954872937953,-5.480674439664117,4.2370752373866714e-8,7.630292673297546e-7,TRUE
Slc47a2,1.71603262078365,-1.688787930903316,2.801378625793814,-0.6028417277670818,0.5466139844717024,NA,NA
Gm49747,21.966485993557633,-1.6888574781860717,0.7598574487441084,-2.222597779330075,0.026242934095933635,0.06526924023730982,FALSE
Clec2e,7.824629417971792,-1.6900251664839607,1.647237182482743,-1.025975605976018,0.30490308262027394,0.42870750254802537,FALSE
Snhg5,221.20021198781322,-1.6904178423141718,0.39518566199909094,-4.277528273072975,1.8897996197464342e-5,1.552450283370422e-4,TRUE
Hk3,203.00255557868584,-1.6912977600737078,0.6727682484691926,-2.513938141287231,0.011939137316511047,0.03489025823421825,TRUE
Timm9,282.374807119649,-1.6917227127156844,0.29106087921449736,-5.812264146529184,6.1633485187026915e-9,1.411428744407538e-7,TRUE
B9d2,504.9530936853384,-1.6917791055613265,0.4154031797273925,-4.072619537172424,4.6487327862130576e-5,3.3712917519850894e-4,TRUE
Alg13,78.24862309048454,-1.6918110370685464,0.4541061951588999,-3.7255845771418103,1.9486310021510738e-4,0.0011430665905963683,TRUE
Gm49218,0.8789509212345902,-1.6918301456771474,2.8817748413087005,-0.5870792268103904,0.5571504983491268,NA,NA
Gm15445,1.668099217525547,-1.6922491604744208,2.287522141125454,-0.7397738933542471,0.45943720247346603,NA,NA
Igkv4-63,143.6622226023973,-1.6925147974376074,2.821401642000019,-0.5998843880440315,0.5485832876686245,0.6623553923599222,FALSE
Gm2225,19.706412752097087,-1.6926893920781698,0.5542817726285537,-3.0538427847825123,0.002259304462585015,0.008934017339246971,TRUE
Fastkd2,264.7506796069107,-1.6930894496668905,0.39795052868557135,-4.254522428350973,2.0949566147805722e-5,1.6959165977400244e-4,TRUE
Gm50288,1.2194580469090028,-1.693148003794758,2.4550672069303494,-0.6896544416442905,0.4904115222261847,NA,NA
Fam136a,501.62136196594446,-1.693395707012432,0.3216789438764556,-5.264241689573562,1.4076916509865755e-7,2.1653774758801466e-6,TRUE
Gm26688,1.648627487377362,-1.6937699671608137,2.5630102281329363,-0.6608518173548867,0.5087073483256127,NA,NA
Opn3,104.05710856746116,-1.6941504524608602,0.5636350856902536,-3.0057576177787535,0.0026492007859138535,0.010160022314999385,TRUE
Pkdrej,7.171822021990872,-1.6943376430966473,1.0957718101223022,-1.546250439594296,0.12204409616248495,0.21593449513488883,FALSE
Gm20900,10.615089263174543,-1.6943433331587487,0.8623273400676995,-1.9648493726590293,0.049431673823115065,0.10716209580631514,FALSE
Gm13365,0.9127984334738672,-1.6945008093074465,2.9194009716080433,-0.5804275691441226,0.5616263180751392,NA,NA
Gm39094,1.4246406633085595,-1.6945694862778338,2.7041153423738953,-0.6266631676998663,0.5308800522915018,NA,NA
4930503L19Rik,65.6929717685495,-1.6948827518714262,0.7330592362040131,-2.3120679314375816,0.02077394005252801,0.05422402821985577,FALSE
Gm13864,2.8584541927383325,-1.6950087839423864,1.669460858814195,-1.015303099197149,0.3099613675344001,0.43433288816517346,FALSE
Gm26760,3.0915187309993177,-1.6952236770841487,2.0871972894895645,-0.8122009766976676,0.4166763192030969,0.5424463107570157,FALSE
Gm36543,1.593251805602879,-1.6956726929135943,3.186603557019929,-0.5321254001546919,0.5946391463154681,NA,NA
Cfp,643.8895897068658,-1.6957879251971326,0.5609867951560429,-3.022866027934643,0.00250393067833979,0.009710402118390847,TRUE
Sarnp,941.6917150464623,-1.6965664945126804,0.25283880657933927,-6.710071596467167,1.945289438054084e-11,8.67293593571226e-10,TRUE
Gm9625,292.8761325727902,-1.6968916450752645,0.36362942175125584,-4.66654110908561,3.06312383597551e-6,3.191236138883282e-5,TRUE
Med11,918.3578855616569,-1.696967930293445,0.29868140552747924,-5.68153188946113,1.334936172781739e-8,2.7890630752761333e-7,TRUE
Gm4707,2.3000552211922134,-1.6970929256247145,1.6978376754741449,-0.9995613539149304,0.3175228334426171,NA,NA
Gm6266,10.076706094469941,-1.6979714175698664,0.6906097461867214,-2.458655451860337,0.01394583862971694,0.0394873004908603,TRUE
Dhcr7,692.9606096200403,-1.698937275097716,0.5197544808721518,-3.26873040564631,0.0010803118093719313,0.004820192064206933,TRUE
Bex1,50.32656406865675,-1.7002944739525554,0.9149447523865142,-1.8583575341763083,0.06311825853057414,0.12957230762789598,FALSE
Akr1c13,202.41719479908755,-1.7007168371734251,0.5529786802040878,-3.0755558904110765,0.002101105454216623,0.008414543564230569,TRUE
Zfp825,90.5136209616386,-1.7007338710880218,0.5889848058973354,-2.8875683278398068,0.0038823227328220375,0.013840890719749912,TRUE
Gm5050,1.5991522529554114,-1.701120165719932,2.412805101923787,-0.7050383656614405,0.48078636083930826,NA,NA
Crb3,2308.5988275583995,-1.7012357487689298,0.4015556299789641,-4.236612866959556,2.269168803322634e-5,1.8161817474354663e-4,TRUE
Gm14231,6.497734232968936,-1.7021647026812294,1.37534314472697,-1.2376291031131283,0.2158536180924812,0.33163980081777555,FALSE
Gm10036,8.531339591591962,-1.7029239560976692,0.8712882952401502,-1.9544896510153373,0.05064333757762098,0.10921242537265115,FALSE
Mrpl23,370.400592114882,-1.7030304103351475,0.44897810049838965,-3.7931257859674954,1.4876275081068146e-4,9.062369531083009e-4,TRUE
Fam209,1.1788610014261631,-1.7035828832497082,2.6087756897200336,-0.6530200698982026,0.5137433398705256,NA,NA
Gm6402,46.529760076367396,-1.7045712863489966,0.7559397102011092,-2.2549037487334997,0.024139370973878575,0.061084094462016764,FALSE
Hras,2858.359703782673,-1.7048452194384482,0.33273356500797635,-5.123754855923776,2.9951034164623805e-7,4.205125196713182e-6,TRUE
Gm11868,59.323703180471924,-1.7055570034909844,1.4537708277478263,-1.1731952319701062,0.24071752366306373,0.36018073122891375,FALSE
Tcirg1,1474.654047343931,-1.7057502048674449,0.345316386221677,-4.939673507912923,7.825348561408628e-7,9.659101916751507e-6,TRUE
Mob4,1344.5770090106869,-1.7057819478212288,0.3971344228748758,-4.295225620264767,1.7451575941007606e-5,1.4465648852527466e-4,TRUE
Mir6240,57.97708696994788,-1.7058549443340265,0.5905050296420865,-2.888806798763373,0.0038670658888464824,0.013796656252851846,TRUE
Mnd1,28.82814985223971,-1.7060126290982471,0.5213751718874392,-3.2721401422363123,0.0010673665425534565,0.004777535614188378,TRUE
Gm6286,6.610031932725027,-1.7060597954388401,1.0132514596311775,-1.683747681014784,0.0922304422406544,0.17430334678960677,FALSE
Tex30,124.94959969915352,-1.706398938738621,0.5266588884642397,-3.2400458363373583,0.0011951048669035546,0.005245441979233662,TRUE
Rpl31-ps12,1.0117051704653908,-1.7068099227070486,2.440575308370146,-0.699347369799821,0.4843349702234486,NA,NA
Erh,753.8218236255005,-1.707623516826585,0.37658400553926535,-4.5345088790515184,5.773767328130145e-6,5.5509252126271134e-5,TRUE
Selenof,10695.278319709168,-1.7089078558424016,0.4198094188587174,-4.070675356661107,4.687703898347129e-5,3.3919086865663914e-4,TRUE
Gm6177,5.0380449984933104,-1.7090987241797335,0.9819611399118177,-1.7404952749283078,0.08177208903812576,0.15854717440200033,FALSE
Ppib,10038.744007843039,-1.7092004037724169,0.2074773547421747,-8.238009424673763,1.7509939575054146e-16,3.250282533619426e-14,TRUE
Rbp4,2032.2897435184755,-1.7092098195609864,0.43221218414687695,-3.9545618616344984,7.66750317226411e-5,5.213848141618832e-4,TRUE
Tmem154,437.9823118088557,-1.709411073839899,0.4422048100974538,-3.865654635152377,1.1079162513769384e-4,7.088108663467345e-4,TRUE
Ckb,854.1541537127343,-1.7102591237463232,0.6397130161788133,-2.6734787013748518,0.00750690429417831,0.023910375746430006,TRUE
Scand1,2349.704398375369,-1.710552977720027,0.6456954448372044,-2.649163768146605,0.008069121969206406,0.025370423390151414,TRUE
Mrps28,835.3762870814817,-1.7107300800308802,0.36468233304019076,-4.691014411828787,2.7185381923856574e-6,2.8883533188775518e-5,TRUE
Gm37963,5.431890213822996,-1.7116548970518892,1.6670052271065163,-1.0267843610921803,0.30452201498288733,0.4282340835696853,FALSE
Adat2,215.808208922548,-1.713605926968456,0.43775259688193413,-3.9145534239529165,9.057168308402786e-5,5.985916952883114e-4,TRUE
Kynu,140.50549629473215,-1.7139819934017555,0.7683065023006489,-2.230857071063874,0.02569059812651386,0.06421817905378092,FALSE
Glrx,1243.183748846437,-1.7142122295286293,0.5370023888449919,-3.192187344297726,0.0014119971760057518,0.006048059792054812,TRUE
Lsm10,598.910106940959,-1.7144983585437814,0.31736698486448894,-5.402258080738446,6.580717645278276e-8,1.1153709757866298e-6,TRUE
Gm13651,3.406203568587658,-1.7149561044356894,1.637783525516758,-1.0471201338373346,0.29504417441855213,0.41847239638161404,FALSE
Gm47797,2.1310454842325877,-1.7153002069508345,2.8772127908110683,-0.5961673090113374,0.5510634622995151,NA,NA
Sfxn4,40.967579045009835,-1.7153954229989952,0.7382230500925232,-2.323681741966741,0.02014255773323776,0.052905044495259186,FALSE
Tmem97,261.9292558621575,-1.7155536270593823,0.4056383631047163,-4.229268686345894,2.344522016655583e-5,1.8610607537638171e-4,TRUE
Cand2,167.3404119515282,-1.715611416600473,0.5176707787710281,-3.314097466875387,9.193945291450682e-4,0.004226937695914632,TRUE
0610009E02Rik,21.320487753560492,-1.7156335122068491,0.8293723810092235,-2.0685925303169332,0.038584339478647374,0.08847495826526756,FALSE
Zfp760,92.92250185798082,-1.7157887334659454,0.5856519312888034,-2.929707291650398,0.003392814326510095,0.01239324135728995,TRUE
Tlr7,201.8413570360944,-1.7163904878967327,0.8074096711873295,-2.125798772477804,0.03352001828899325,0.0791631415966097,FALSE
Ppt2,483.12257478044233,-1.7167736264800109,0.5161278409202341,-3.3262565790271577,8.802086365138951e-4,0.004082755340677738,TRUE
Gm8358,1.3648560131791279,-1.716777153062552,4.033504333977026,-0.4256291826938025,0.6703780721362457,NA,NA
Tmem219,982.7322001993538,-1.7171499678740403,0.3162216054738271,-5.430210770390149,5.628753436676702e-8,9.745568169959079e-7,TRUE
Gm16206,10.247625323064794,-1.7172270441145248,1.3466467691399449,-1.2751874385079143,0.20224290633947414,0.31590737979476885,FALSE
Rpl18a,16870.29941421222,-1.7172376603639374,0.26654452039018567,-6.442592246316414,1.17449933145467e-10,4.261975487543685e-9,TRUE
Tmem29,385.8467083299588,-1.7172583629700617,0.46323495002342535,-3.7071001721334316,2.096460338544738e-4,0.0012205116657299808,TRUE
Gm23935,9860.364037292546,-1.7174249799566985,0.7256573640160066,-2.366716118543814,0.017946692688598755,0.04835462698581981,TRUE
Gm6983,8.469859390080734,-1.7180923998986695,0.9036849563269727,-1.9012072601959158,0.05727487051252167,0.12011856330735805,FALSE
Slfn9,141.40454241296112,-1.718129369055648,0.7143011674919629,-2.4053290786130206,0.01615790841840563,0.04440262235122003,TRUE
Cdc42ep3,620.4115538684854,-1.7182803152612234,0.41900159042119184,-4.100892107674248,4.1156042734288876e-5,3.040633007981044e-4,TRUE
Otop3,42.79510662068377,-1.7183683293261436,1.6287373085075951,-1.055030986488961,0.29141115327152106,0.4144461701714096,FALSE
Nrg4,34.4836280108489,-1.718674347236077,0.7134848743114873,-2.4088448250491608,0.016003100601200828,0.04404617295497319,TRUE
Cnpy2,3572.430588635012,-1.7186858425948992,0.319246278873653,-5.383573611754133,7.302136454246475e-8,1.2194441544050884e-6,TRUE
Gm12933,5.140909722797237,-1.7188128633727109,1.155539733074389,-1.4874545757069702,0.13689479187935652,0.2356235696532612,FALSE
4930509E16Rik,2.510774123265956,-1.7190361163258385,2.1401623900016706,-0.8032269534109964,0.42184356934077577,0.5475117726316846,FALSE
Gm48865,2.5173564416069856,-1.7193028789865368,2.246697204772244,-0.7652579418955696,0.444117963055083,0.5679825953480211,FALSE
Hsd17b10,2775.577691759869,-1.719744971313444,0.426396735332228,-4.03320388926876,5.502150072101351e-5,3.902241261642784e-4,TRUE
Prorsd1,470.61686556782496,-1.719772463758431,0.30586484241662953,-5.622654928793245,1.8804478982116648e-8,3.7502114333653084e-7,TRUE
Lag3,73.55331223531941,-1.7203278867401701,0.9409651338625817,-1.8282589065530734,0.06751070401116226,0.13648488228458344,FALSE
Alkbh2,216.8460844313412,-1.7206343227172651,0.41772104879251265,-4.119098924248671,3.8035684216884435e-5,2.8482501311363615e-4,TRUE
Gm12947,1.155812512881864,-1.7215017339708356,2.718887542426606,-0.6331640081128166,0.5266265467173825,NA,NA
Gm16573,3.637699907086684,-1.722131199364372,1.4243543963371779,-1.2090608936883593,0.22663945181557793,0.3441304559776413,FALSE
Gm24119,2.8872313326270813,-1.722393112080483,1.7251054891893396,-0.9984277036240078,0.31807200542885683,0.4433487411410889,FALSE
Ormdl1,342.7545249994297,-1.722401204226608,0.38401874264254693,-4.485200884660613,7.284527117671699e-6,6.744738417585235e-5,TRUE
Gm6293,0.914020760781216,-1.722659633094301,2.480268159887709,-0.6945457192710534,0.48734003952354776,NA,NA
Ankrd39,183.15609831156766,-1.7233060332038055,0.43680722299516594,-3.94523245606421,7.972260125434031e-5,5.384410299642572e-4,TRUE
Rpl27a-ps1,3.764811493026179,-1.7233372356468037,1.4095570242564632,-1.2226090934886855,0.22147737686108093,0.3381808716525483,FALSE
Gimap7,35.736621482657505,-1.7241788807289813,1.2061902272976324,-1.4294419252524198,0.152877255526398,0.2559666450942856,FALSE
Myl6b,34.851742910192435,-1.7242484200216566,0.7100537742853917,-2.4283349831595005,0.01516832600373905,0.04225462243898735,TRUE
Twist2,8.573186106714768,-1.7245075645322643,1.9027243991761615,-0.9063359702955083,0.3647580521087495,0.4905025213123021,FALSE
Spdef,123.17431408221567,-1.7251375081629103,0.678504724400311,-2.5425578424492983,0.011004438540638232,0.032668104878828395,TRUE
Tmem54,453.5767963641746,-1.7251879431435917,0.6601161849281202,-2.613461058118802,0.00896302973367772,0.02761060904505509,TRUE
Gm10132,7.092111613552929,-1.7252634972104592,0.9635199538912594,-1.7905840872758598,0.07336006247376141,0.14555149085878355,FALSE
Plcd4,46.458653172939066,-1.7259588247124964,1.1008108325210293,-1.567897747481082,0.11690499757017192,0.20879368841633536,FALSE
Rpl21-ps1,1.2864011874451577,-1.7260166324568649,2.3193633730566834,-0.7441768946200749,0.4567694643838872,NA,NA
Rps6-ps1,4.638780101876685,-1.726136542872485,0.9490236075539104,-1.8188552203896888,0.06893352112712213,0.13883793691800655,FALSE
Samd15,11.658856902831747,-1.7263752788524347,0.6549998395011914,-2.635688094469059,0.008396687424899003,0.02621249203390609,TRUE
Gm8444,3.7175956249271707,-1.7274303993410869,1.3654795926438446,-1.265072293022287,0.2058454140072667,0.320058450178019,FALSE
Gemin7,2045.7991537683483,-1.728457174501666,0.29400947988058834,-5.878916473045961,4.129606728867669e-9,9.878817583741058e-8,TRUE
B230206L02Rik,28.414491081217573,-1.7293490036216044,0.5762356515962372,-3.001114212269085,0.0026899365131790812,0.010291166148815332,TRUE
Gm43429,11.114918580871047,-1.7297258658813832,1.4313275070041613,-1.208476646621418,0.22686397335291278,0.34441719137920584,FALSE
Chchd6,578.9341617767357,-1.7297853828548069,0.4704343329507238,-3.6769964726107593,2.3599630260049166e-4,0.0013506992652542221,TRUE
Vasp,4293.427225592228,-1.7301532366019943,0.3268153823032381,-5.293977365473754,1.1968425323649366e-7,1.8836373139551489e-6,TRUE
Gm12754,0.8811739088228073,-1.730282997122731,4.006071989620285,-0.4319151032747007,0.6658031172745644,NA,NA
Cdc42ep2,320.34947125707293,-1.7303991928000975,0.34011951183920547,-5.087621064263314,3.625829268670352e-7,4.953760370253442e-6,TRUE
Selenom,586.3651643347073,-1.7306526908692057,0.6429850408493025,-2.6915909094607096,0.007111211429897881,0.022895586500029787,TRUE
Gm5445,4.566092004635722,-1.7307640187027622,1.0354978676257682,-1.6714317555005,0.09463642791777965,0.17781413281660802,FALSE
Celf5,22.23395135899529,-1.7310003926888982,1.6378970930521592,-1.0568431924274586,0.29058315817906477,0.4135123005047063,FALSE
Rpl31-ps8,134.1567315456381,-1.7311344088859126,0.6006555735742516,-2.8820749944675472,0.0039506569324267715,0.01402232617769789,TRUE
Cox5a,3398.560928385832,-1.7314390991377222,0.30291158867891643,-5.7159883076412505,1.090682376919442e-8,2.3343263066995375e-7,TRUE
Fam89a,102.27298695525594,-1.7315965761704406,0.4151593914303474,-4.170919921152635,3.0337246474513492e-5,2.349219988730377e-4,TRUE
Gm7429,2.743723712055355,-1.7333353880145084,1.5223695511621624,-1.1385772834797547,0.2548795077238621,0.37609484801720994,FALSE
Eif3h,10641.212470395227,-1.733875857083073,0.31586269203882866,-5.489334134054457,4.034517759485677e-8,7.327033428680244e-7,TRUE
Ctsz,11446.19450187784,-1.734110657927758,0.43873718648702165,-3.9525043952002803,7.733750818365433e-5,5.242277371788789e-4,TRUE
Racgap1,192.65098741754755,-1.7352934098597201,0.5389023163178729,-3.2200518671293907,0.001281674053539935,0.00556141101451752,TRUE
Tmem147,2411.7072332004095,-1.7355113632997528,0.322518716507072,-5.381118287011717,7.402453084677168e-8,1.2340618031061548e-6,TRUE
H2-Ab1,13751.348000368273,-1.7357517812144316,0.6130278843752969,-2.831440176629553,0.004633890106601385,0.01608075651769544,TRUE
Gm16089,9.860103403099734,-1.7359713848407248,0.8866735891764058,-1.957847178523944,0.050247947560409574,0.10848094695299786,FALSE
